,episode,reward,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
10,1.0,-5.267818702121544,0.6600000000000003,0.37730981062597846,-0.17184039118095307,8.597757024124263,6.129132653992903,5.705476282776168,0.0,2.7722345748597177,-1.042955057892464,17.963136805414887,-0.38436175563353664,-2.7948812441259077,0.0,861.3438619059217,843.5094178553468,849.1827605036204,849.1465736906069
11,1.0,-2.0077533213902576,0.7200000000000003,0.5724136985528704,-0.2417914299143794,9.703280539623304,6.106236636658988,5.548839769473378,0.0,3.7590890608142637,-1.2910986741111068,18.868565404313557,-0.3765965523687261,-3.1205293240869185,0.0,862.20614900388,843.5324418911543,848.6307073990143,848.8893711735637
12,1.0,73.58850578543756,0.7800000000000004,0.8326882428553848,-0.32704630437055404,10.859294050190005,6.084115190178004,5.371942708900658,0.0,4.949538314791239,-1.5522179195401278,19.64660536786091,-0.3563405234659994,-3.4379944562108107,0.0,862.7942502083243,843.3503701194454,847.753731053807,848.5540911632659
13,2.0,-23.90592603506238,0.06,3.4136880806580155e-07,8.532161528554913e-07,2.0604674642305527,0.00022424838716972317,6.282946971893594,0.0,5.149614878394554e-05,7.504362115577938e-05,2.014351744112287,0.010324930602041597,-0.013418234176775713,0.0,850.2540493531,849.6791682589591,849.4366396953291,849.8791509016936
14,2.0,-23.483549386542705,0.12000000000000001,7.249843696172274e-06,5.802256406066823e-05,2.2412853127103225,0.0007997351517756712,6.282090569409492,0.0,5.6270684894315024e-05,0.0024975963680590914,4.0081996143253225,-0.10744181114270632,-0.13082081512418567,0.0,853.342534061425,848.3156917193988,851.1833657375173,846.1286082871005
15,2.0,-22.70354870873448,0.18,0.0001714619565095929,0.0001917243496937858,2.540603383205081,6.277072918199828,6.2744962835747735,0.0,0.007752974463297014,-0.00029946438382636885,5.961060243544324,-0.19596945694645462,-0.26254600097095065,0.0,854.1974537234526,848.5474992276502,850.6795635750558,846.8724443284668
16,2.0,-21.573964335893443,0.23999999999999996,0.001312722175278725,-0.0004445139340315235,2.9553230529504066,6.26496253703278,6.267659981404536,0.0,0.03157297397714359,-0.025169039574815498,7.851919099128688,-0.21737483996357906,-0.5616522121487381,0.0,856.7868661909167,843.9027744405766,851.0240276470964,850.0883656933223
17,2.0,-20.106586132873776,0.3,0.004556247557324948,-0.003446604973370443,3.4811030455175063,6.251602282643814,6.245159043082882,0.0,0.08303402686782135,-0.07927719618135025,9.660407917050673,-0.23619018856837165,-0.8879961992956198,0.0,858.1797100782229,843.9639390624529,850.5946165422903,849.7649263959555
18,2.0,-18.316664667321657,0.36000000000000004,0.012630454460886327,-0.010580346343375771,4.112519254678787,6.237243161257098,6.203861021728574,0.0,0.1981435681271387,-0.16280551062330373,11.370732148155858,-0.24643722012511227,-1.2231698190713733,0.0,859.1497421434781,844.258393821992,850.5305572179517,850.0642105833458
19,2.0,-16.22243334734499,0.4200000000000001,0.030422072488926703,-0.023570246268941168,4.8431574933582375,6.222166788693421,6.142623026866136,0.0,0.4117398170417545,-0.27412334803319033,12.965675159811388,-0.2632866356269623,-1.56033655396919,0.0,859.8312039014037,844.4199126127612,850.3846135581462,849.6318532050219
20,2.0,-13.845027637096253,0.48000000000000015,0.06471428037368054,-0.04401244153811178,5.665683010984187,6.206078744730645,6.062035855658703,0.0,0.7514512370076056,-0.4108683939179333,14.43191543232741,-0.28018277645133444,-1.907030600387818,0.0,860.606330619123,844.21309549922,850.1876225891525,849.4280013316079
21,2.0,-11.20796048991765,0.5400000000000001,0.12365838926931629,-0.07335269886481917,6.572021930383162,6.188929442918148,5.961584635216308,0.0,1.2357386871559062,-0.5703069176917968,15.758420700528905,-0.30051065992989245,-2.263528980796288,0.0,861.3244291405413,843.7805025853555,849.6959373973797,848.7831901002537
22,2.0,-8.336429809251404,0.6000000000000002,0.21636691342213482,-0.11287171962227739,7.55366346574792,6.170647698966642,5.838927583867809,0.0,1.8791507789263608,-0.7497740232103117,16.94184134750228,-0.31472556652692557,-2.611772584086075,0.0,861.7469355486769,843.6751737808903,849.2272098371285,848.5706882480825
23,2.0,-5.256102962848309,0.6600000000000003,0.3528331866302845,-0.16368960996110557,8.602068745382033,6.151554667735557,5.693408650215273,0.0,2.6968338472020315,-0.9465169902503903,17.98471148710876,-0.32629537043369844,-2.9388310246268947,0.0,861.937035423285,843.7864861718411,848.8853398100152,848.3377035468209
24,2.0,-1.9920220370002308,0.7200000000000003,0.5440578240480032,-0.22676089734460353,9.709020412897209,6.132188326760733,5.527835534051846,0.0,3.7075026568606035,-1.1577885553285998,18.894641414312737,-0.31653737037453167,-3.261117198552093,0.0,862.6160070488849,843.608751245175,848.060867925781,848.4276947193517
25,2.0,73.56798819782985,0.7800000000000004,0.8023850620733299,-0.3028376531688465,10.866703380937498,6.113727735948773,5.340685979803419,0.0,4.939373244381785,-1.3791561409405495,19.675696384406837,-0.29416439388650745,-3.5564164925098916,0.0,862.6738329912123,843.68180854199,847.1625718532695,848.0767214601134
26,3.0,-23.905918377223532,0.06,3.2495410259894527e-07,7.487668106495057e-07,2.0604723857411313,0.00020111098338659872,6.282923329831716,0.0,5.409386426559699e-05,6.648209063861625e-05,2.014515596962935,0.009330826381874907,-0.014966686351360965,0.0,850.3221763035705,849.6809783722869,849.4765369817535,849.8764326214416
27,3.0,-23.483511883190225,0.12000000000000001,1.067559976374375e-05,5.1216065459975974e-05,2.241302040509412,0.0005861032322709292,6.281969415122706,0.0,0.00020634907446589825,0.0021826468241652195,4.008428967294879,-0.1011836869698826,-0.13212910796674548,0.0,853.3532768587116,848.3367563573798,851.0344662868376,846.2910792743837
28,3.0,-22.70345092806696,0.18,0.00019705233542336657,0.0001534026918539037,2.5406467502836954,6.277195804870287,6.27418132426596,0.0,0.008432407554471139,-0.0009246516370018565,5.961715590488641,-0.18524964080094372,-0.2588529185267182,0.0,854.077140754112,848.6412020769777,850.7401127460955,847.1261749133783
29,3.0,-21.573730529179308,0.23999999999999996,0.0014114203873759241,-0.0005017500887749175,2.9554218209156073,6.265612000864191,6.266863809716323,0.0,0.03353633189576179,-0.024946699267476523,7.853106563313377,-0.21712328912117893,-0.5489647299058407,0.0,856.7721376113421,844.2788424029092,851.2535448874735,849.8710102991456
30,3.0,-20.106166657435637,0.3,0.004858215922285188,-0.003442866438269863,3.4812604929674644,6.252219973589021,6.242727694942314,0.0,0.0885139332297844,-0.07747299839814203,9.661158423588125,-0.23949992893333774,-0.8467524952817573,0.0,857.6022897544611,844.6265814451249,850.5225222236794,849.5398317950189
31,3.0,-18.316190077979645,0.36000000000000004,0.01343511393571274,-0.01042587024826356,4.112665147721256,6.237539035615665,6.201344853767523,0.0,0.20950996423154392,-0.1596712645998026,11.369581504034699,-0.25781877366757405,-1.1523808722319266,0.0,858.2994072764766,844.7255293223859,850.3561812127301,849.5421070730104
32,3.0,-16.22219811226781,0.4200000000000001,0.03205945005166606,-0.023214256114753258,4.8431929714434885,6.221711987236326,6.141688688842834,0.0,0.4276931526929152,-0.2707673956985951,12.963149098228346,-0.2796571095903067,-1.4589256958780465,0.0,858.9559329515206,844.9704677244648,850.3030504112704,849.3326555471847
33,3.0,-13.845268250935195,0.48000000000000015,0.06734101788197937,-0.04349257214224466,5.6655390499547895,6.204448756304792,6.063948925708736,0.0,0.7677530129543569,-0.40906003834379184,14.42850736337177,-0.3131302422809676,-1.769338716564148,0.0,859.4312228212245,844.7926841079092,850.5917354051245,849.1148803448341
34,3.0,-11.208762805249531,0.5400000000000001,0.12712326763560172,-0.07284394229322344,6.571698891559336,6.185182557054542,5.9681035676104806,0.0,1.2463169737096764,-0.5730298540965002,15.755938798181816,-0.3459853282203752,-2.0860372536643625,0.0,860.2214435379328,844.7119964950322,850.2482532096988,848.7863054110289
35,3.0,-8.337638593584597,0.6000000000000002,0.2200531215988802,-0.11276525927086341,7.553230415199496,6.163943213084764,5.853867610960037,0.0,1.874014746652498,-0.7611492051883104,16.94083276260219,-0.37902946663065334,-2.409928220480084,0.0,860.736610168407,844.1830687534439,849.9769900202504,848.4942988043393
36,3.0,-5.257410113433694,0.6600000000000003,0.355365612270577,-0.16465894756732044,8.60164960422234,6.141019372465738,5.7199488836597006,0.0,2.660830106634056,-0.9718749146063851,17.986389697999787,-0.38892829575472226,-2.731090436694819,0.0,861.1618032838204,843.8622782548572,849.2827180780819,848.7829238894432
37,3.0,-1.9928316715653356,0.7200000000000003,0.5430532508256927,-0.22981964719077708,9.708862859786612,6.117655760198652,5.565987121436823,0.0,3.622743309474166,-1.202878969891895,18.90199679951164,-0.3903374740461506,-3.043310756697732,0.0,861.9751524177464,844.1018536737861,848.9821381633435,848.8437383588471
38,3.0,73.56720027083803,0.7800000000000004,0.794250989873542,-0.30934004139795646,10.867239166240541,6.09451156438346,5.393124497107273,0.0,4.78230267236863,-1.4498458451503278,19.692588856799205,-0.3778594834262409,-3.3536440419268096,0.0,862.3956512971565,843.5427116317234,847.9508628186293,848.410329713127
39,4.0,-23.90589805038037,0.06,3.346522076731471e-07,1.45775653496112e-06,2.0604854493026847,0.0003468410658955534,6.283005584666025,0.0,4.269814171277638e-05,0.00012298283085356032,2.014950521729089,0.015373636573225383,-0.009784827451854959,0.0,850.3517528855843,849.9326292017304,849.3485724479049,850.007456338967
40,4.0,-23.483454509609835,0.12000000000000001,-6.89841086816402e-06,6.951310983439159e-05,2.241319345135641,0.0010146307243550368,6.282602468672522,0.0,-0.000621401799368891,0.0028002108535143404,4.0081365425485505,-0.0901525535107926,-0.13839266927035349,0.0,853.4058080638126,847.8980098514987,850.8840187075891,846.3546229713417
41,4.0,-22.703579369352703,0.18,0.00010581118570137415,0.00024612087042266624,2.540553248749135,6.278201905942005,6.273781113986992,0.0,0.007358944811430733,0.0010948097638482754,5.958329421724943,-0.15860069249040873,-0.2207964164718594,0.0,852.2851824917966,848.7438314518542,850.2307653502697,847.2883287977385
42,4.0,-21.5744489133005,0.23999999999999996,0.001258350002937302,-0.000191274860248075,2.955105096841104,6.268332953798108,6.268502199211536,0.0,0.03181710864886936,-0.01913166294933167,7.849079258543411,-0.1800676015359199,-0.5076752633750379,0.0,856.299075290257,843.9526900872675,851.1594947825488,850.2283670832236
43,4.0,-20.107604443399037,0.3,0.004440264430363548,-0.0025571997676825027,3.480699917834496,6.257364179833264,6.247499526473723,0.0,0.08030115362781731,-0.0633489384947773,9.657128387439016,-0.1889526555467256,-0.8135915041202337,0.0,857.4325112973975,844.1303624414979,850.3996318482989,850.0039969358072
44,4.0,-18.318304801789097,0.36000000000000004,0.012157924112462347,-0.008296731528544167,4.1118964494411205,6.246094303762714,6.2088476218967035,0.0,0.18822065914080904,-0.13135727433841268,11.366812985436612,-0.18568099992281287,-1.1281108498946488,0.0,858.5438756219959,844.6220875436912,849.8353237860583,849.9597371092389
45,4.0,-16.224728728166212,0.4200000000000001,0.02897296796560619,-0.018768907160558422,4.842329374380627,6.234871719888687,6.15220195427387,0.0,0.38780501088966196,-0.22062090871948503,12.962989231234078,-0.18991214435493256,-1.4529152673335066,0.0,859.4041544347232,844.6639889643923,849.8954006223415,849.6983043716109
46,4.0,-13.847644049982446,0.48000000000000015,0.06120265454085,-0.03515875365120138,5.664818473442255,6.223499290897147,6.075600342947858,0.0,0.705759043841226,-0.32818794209707836,14.433678987873664,-0.18880844100998467,-1.7724930715455331,0.0,860.1213140101431,845.1046492506384,849.7308053539906,849.761973197464
47,4.0,-11.210016891304097,0.5400000000000001,0.11658602219547473,-0.05846658769903009,6.571475607794531,6.212136948589338,5.980301285011116,0.0,1.1617039305897996,-0.4507067791542672,15.767633497021128,-0.19052299834881953,-2.0976705835889966,0.0,860.5938735612059,844.7124482708671,849.5675815042927,849.4779087129472
48,4.0,-8.336478311760617,0.6000000000000002,0.20377652417246347,-0.08949257546725742,7.55398599860008,6.2005132541557675,5.866510194348535,0.0,1.767305119746522,-0.5850481280787491,16.96210116737502,-0.20105153959087993,-2.43428747598479,0.0,861.292072369096,844.1597341642563,849.7214798217215,849.2527979557003
49,4.0,-5.252044254835032,0.6600000000000003,0.33203405143969994,-0.12887631373239353,8.604036492603917,6.1884159951805255,5.732058246860518,0.0,2.532498898253217,-0.7290605139465376,18.01993021433265,-0.2027829815849831,-2.7659457607395455,0.0,861.8062025825449,843.9855301451661,849.2668910141696,849.1739964020728
50,4.0,-1.981002152473133,0.7200000000000003,0.5113719633696452,-0.17714613910197305,9.71368192522778,6.176530835609306,5.57705480013734,0.0,3.4728634499063595,-0.8809449784690214,18.950217625553144,-0.1900554305656333,-3.0904120746873183,0.0,862.320882230357,843.7980405264516,848.70370795046,849.2320482274439
51,4.0,73.54601500639376,0.7800000000000004,0.7530128356997647,-0.23469716640107394,10.875564616717257,6.166179248512925,5.4009430774220455,0.0,4.614393433449413,-1.037863827259597,19.76218029296396,-0.15052637259518115,-3.3956209775898683,0.0,862.6033830189983,843.811302855348,847.6886146154233,849.3723307388884
52,5.0,-23.905905429816805,0.06,3.1194996913547956e-07,8.02117047962085e-07,2.0604807067335686,0.0002129946107300995,6.283032332014617,0.0,3.76968273546291e-05,7.086890079561765e-05,2.0147926298953296,0.009843177453054257,-0.00821138247646777,0.0,850.1160444773549,849.764235537971,849.6176648528304,850.0394435987076
53,5.0,-23.483500355103708,0.12000000000000001,-1.2558029507718003e-05,5.593216092467593e-05,2.241296992641607,0.0007412421460459839,6.282802856525175,0.0,-0.000883160116018272,0.0024119587676440985,4.007708563438259,-0.10696340381630681,-0.14020083251861493,0.0,853.4093698276347,847.7562975566879,851.1049147741554,846.0910276216487
54,5.0,-22.703767438363155,0.18,7.07365279488563e-05,0.00018221308549558064,2.5404604983589825,6.277091786454006,6.27386954421568,0.0,0.006683599343561608,-0.0004104308743105465,5.956417689873096,-0.20022362691666418,-0.22213638225596335,0.0,852.0234073784126,848.5007879595354,850.523885738076,846.5122603748765
55,5.0,-21.575006478427646,0.23999999999999996,0.0011882375145294897,-0.0004606075405419142,2.954865504544238,6.264531324278142,6.267837143839095,0.0,0.031633024233002065,-0.02536432083147317,7.846088615736949,-0.24223435435391738,-0.4999281196324613,0.0,855.7448619593578,843.7835625635355,851.6017608592897,849.7814350809438
56,5.0,-20.108719299089138,0.3,0.004421804482330599,-0.0035238076941558677,3.4802566100678702,6.249524238689457,6.2459875189202005,0.0,0.08255488027929847,-0.08164184642088891,9.653283775995225,-0.2745347528402304,-0.7892632270470377,0.0,856.6672860084167,844.0783908357929,851.0806466097773,849.6660785682225
57,5.0,-18.32016020449764,0.36000000000000004,0.01237764911681322,-0.010970604280114309,4.111180577510477,6.232604242880647,6.20766078758405,0.0,0.1938229722070418,-0.1716384994387411,11.361492447161208,-0.304233303156782,-1.0900087982715438,0.0,857.7411033921426,844.4304676549077,850.7508539138305,849.4383051776837
58,5.0,-16.22759684790681,0.4200000000000001,0.02959708255657314,-0.02483937675826689,4.8412405809530465,6.213891754309293,6.1520927258423335,0.0,0.39537944398359903,-0.295634109844012,12.955767323704922,-0.3349834286077473,-1.4007070136364839,0.0,858.731166019337,844.6474903923073,850.598924849008,849.231329424698
59,5.0,-13.85194365401842,0.48000000000000015,0.06226721586812355,-0.04714413984433568,5.663188355137059,6.193364363104745,6.077459300737626,0.0,0.7123520700702994,-0.452619568148825,14.422750248439812,-0.36279413416847417,-1.706407686790809,0.0,859.1839773550712,844.8490043236924,850.3980695137635,849.1456717331023
60,5.0,-11.216393369122297,0.5400000000000001,0.11791643046495608,-0.07980577379158406,6.569076533909843,6.171209145272771,5.9853363540171145,0.0,1.1632368476539088,-0.640475490369986,15.752819468176526,-0.3870077557974166,-2.0224534226843676,0.0,859.8388386956779,844.4835647320124,850.1799277142379,849.0712472312593
61,5.0,-8.345664173103623,0.6000000000000002,0.20491669914307717,-0.12459090872750024,7.550561215366481,6.147701650843683,5.875602679429459,0.0,1.758622017269295,-0.8562575496745211,16.942574247055425,-0.403622802831333,-2.354040592522647,0.0,860.8550101705011,844.1224424285543,849.7430617887433,848.9510065573093
62,5.0,-5.2649781364867625,0.6600000000000003,0.3321968653362487,-0.18306723067944536,8.599234828726848,6.1234071359361995,5.7454662660450495,0.0,2.507843178417359,-1.0963070995637103,17.993328772129825,-0.4076030310263336,-2.680078995063538,0.0,861.0470524094976,843.6893076111276,849.1162801305884,848.8608110322666
63,5.0,-1.9989607730271644,0.7200000000000003,0.5094483018864427,-0.25658589157192485,9.707048780287211,6.099308435046719,5.5956446061041945,0.0,3.426956256003677,-1.3570530061479942,18.915411860537947,-0.3918364159763565,-3.004850770960627,0.0,861.9347817029146,843.6691152748593,848.4993279043373,849.092718575467
64,5.0,73.57055039481261,0.7800000000000004,0.7474942938169491,-0.34624481480187336,10.866545310505387,6.076405695650976,5.426314826785699,0.0,4.538704857448831,-1.6334737376738955,19.71716353297292,-0.3667589614507253,-3.3294995990939174,0.0,862.7038902297767,843.3598168168489,847.9058595219024,848.9074958698518
65,6.0,-23.905955108816343,0.06,3.4477332792319877e-07,5.641451969389946e-06,2.060448778963673,0.0009963929113760983,6.282981922660515,0.0,4.660967647128911e-05,0.00042589194522824324,2.013729605740613,0.037869794042707225,-0.011219055437506184,0.0,850.027549159458,849.5467891897212,848.8220268863731,850.4452271544293
66,6.0,-23.4838946283706,0.12000000000000001,-7.241848739336413e-06,0.0001493052173188628,2.241091494001911,0.002695063185688795,6.2826461715503354,0.0,-0.000686793717004306,0.005280244919659347,4.00299739666691,-0.03473188038450194,-0.14623940142633587,0.0,852.6542818249478,846.8656303632922,849.7796374837412,846.6620342370496
67,6.0,-22.705207580107533,0.18,0.0001025237703469755,0.000643532158691253,2.539806575458996,8.900599920380614e-05,6.273399778020018,0.0,0.007456127927378626,0.010345036532299814,5.946218167361642,-0.07309981388596476,-0.23412674766698535,0.0,851.3023408787151,847.5195191408988,848.3436659886315,846.6943901077236
68,6.0,-21.57900368273397,0.23999999999999996,0.0014486746923578003,0.0012109495166023872,2.9530788693673453,6.278831283079985,6.259039937831011,0.0,0.042121154698163514,0.00697464172026493,7.818644713583182,-0.07602206957213488,-0.3358967383014421,0.0,850.0698379456142,845.6618662087113,846.8311869452638,846.7040460562392
69,6.0,-20.118078801137862,0.3,0.005958532143595559,0.001285564013390859,3.4763709571277817,6.274426245654411,6.238533276699144,0.0,0.11467100476631097,-0.005518470624095145,9.610966223762944,-0.20345243331412657,-0.4347240617929581,0.0,852.2407170811803,847.9357010950973,848.0058851436247,842.5076291519479
70,6.0,-18.338076231683807,0.36000000000000004,0.016228436128860723,0.00023580621074036914,4.104000978396581,6.262777669291001,6.212124221995829,0.0,0.23564380840047752,-0.03272490105330885,11.29453912361507,-0.3469704718635808,-0.4540770446534196,0.0,849.4589810448227,848.5270961400437,845.9550856346173,839.719810640208
71,6.0,-16.258695496448528,0.4200000000000001,0.03529184309544456,-0.0032517979542652947,4.829073070475956,6.2435887797060605,6.18763713508517,0.0,0.4065214285764294,-0.08866052332710436,12.857664930268841,-0.5228345307775109,-0.3722275811538945,0.0,845.8152162856921,849.2388994995192,844.6016095427445,836.8930901784258
72,6.0,-13.901757450762355,0.48000000000000015,0.06570296840985033,-0.011268510787242959,5.64416455790249,6.216564474268662,6.17578379099629,0.0,0.6096115806683039,-0.18520648032606193,14.294608665019092,-0.7553756976831839,-0.17446595832329254,0.0,841.9321057129077,850.3994091205362,843.991066812121,833.6923531235484
73,6.0,-11.289986927079779,0.5400000000000001,0.10839680315706933,-0.026568253278827447,6.541656460107625,6.180695237335293,6.186579432284745,0.0,0.809606739537088,-0.3328490859418526,15.60443721085552,-1.0613435526341393,0.12770653257077047,0.0,838.362234855772,851.3895196894771,843.9443312677747,830.21295609751
74,6.0,-8.446192526756883,0.6000000000000002,0.161794046866721,-0.05255013892486289,7.513975414739603,6.13293812782916,6.234023941254437,0.0,0.9576532713576884,-0.5432804139434418,16.789441813506638,-1.4366929443257488,0.5598588672643174,0.0,834.1035192856513,852.8181587448911,844.0215183385207,826.8487712337195
75,6.0,-5.392660886319899,0.6600000000000003,0.2208810746369871,-0.09340229108917139,8.553787954563713,6.072977961212043,0.05206903800990581,0.0,0.9873634283477811,-0.8304188144376214,17.85540489065501,-1.8986158560692197,1.1394827662156088,0.0,829.0729869080225,854.4912433429602,844.8564522854415,823.2204667399293
76,6.0,-2.1506632376873327,0.7200000000000003,0.276015034223817,-0.15430375153797668,9.654127045164785,5.985974073132553,0.21500099241815018,0.0,0.8108891647593233,-1.2178048293016592,18.808299186994077,-2.3656959090711767,1.8346353272866662,0.0,822.9755176601712,854.2678924952635,844.5494056368136,821.6834785067547
77,6.0,73.74006229639897,0.7800000000000004,0.3115999325979991,-0.24254710602651056,10.808558164158077,5.87489777612134,0.4202419543792253,0.0,0.3202160828109898,-1.7466606269401528,19.655766222710508,-2.8611342260092227,2.5318926376500115,0.0,821.0810246616259,853.8875426274541,845.9127099875955,820.5386752393596
78,7.0,-23.906262596002392,0.06,-8.780677945728729e-06,7.583942602920353e-06,2.06025116383754,0.0012535782084084346,6.2826161421590205,0.0,-0.0003568748638783997,0.0005596743353501517,2.0071503219722397,0.0454587779274107,-0.07361493562840746,0.0,849.9579647408672,846.7976813004061,847.9136249952777,849.8638559560108
79,7.0,-23.4858805895963,0.12000000000000001,4.819068806759781e-05,0.00017639269612718586,2.24011147735621,0.003889023502821942,6.278235564792951,0.0,0.003448706235959601,0.006076810900215711,3.9835435808756596,0.04066386291204987,-0.19547200194157194,0.0,849.1347675857025,843.8860802506193,847.3084765415059,847.1024150507402
80,7.0,-22.71117781995502,0.18,0.0007375871018503743,0.0009336850120214077,2.53721270605429,0.008065229213022107,6.272818367790212,0.0,0.02202807756528303,0.02134250156811735,5.911956691066825,-0.13774282574289265,-0.05187086995654154,0.0,843.6741325600001,849.8415892969524,848.9678800776065,841.277865260992
81,7.0,-21.59160083862478,0.23999999999999996,0.0025514334244827034,0.0028815951214915007,2.9479785601618067,0.008627361742643558,0.015492205185079655,0.0,0.03033430575140503,0.04478446944048769,7.769586683939316,-0.43566431639532,0.3093326535578181,0.0,837.9049932795092,853.469541293791,849.9598968586184,837.0630183137442
82,7.0,-20.140420196031577,0.3,0.0020656858289277488,0.006038342479579267,3.4675802370505098,6.275644549959317,0.11745625226010681,0.0,-0.07948878809444332,0.05585599038187552,9.536208707802876,-0.7477466282765061,0.9591089631791438,0.0,829.7280784070384,857.9463683818153,849.4007885756636,835.7470765043237
83,7.0,-18.374499278644933,0.36000000000000004,-0.013036203009969114,0.00916007604490626,4.089969384744864,0.00403353668113926,0.30587050055019294,0.0,-0.4830789352263859,0.054422736800995894,11.186873214455034,-1.3931111981796807,1.7868185753991055,0.0,828.0705801128295,864.5831249921775,856.1137856899813,827.6522719722376
84,7.0,-16.318573986742294,0.4200000000000001,-0.06528287089659744,0.012218818870303426,4.805261260184052,6.236693622736986,0.5726156519548686,0.0,-1.3377785691278565,0.03456743547819184,12.615516631301874,-1.903112614521394,2.7062285808374686,0.0,819.1749461761361,861.5732181288469,854.8161986083295,831.3874012660026
85,7.0,-14.017006487320241,0.48000000000000015,-0.18666015846418219,0.012112342212388176,5.595736832204829,6.242257183725487,0.9936511062536484,0.0,-2.824875080070007,-0.030180797705651363,13.642626182501672,-2.81359613814827,3.892099208713423,0.0,818.67939046716,875.24111851904,860.1840688194595,817.8236576180841
86,7.0,-11.55742533538481,0.5400000000000001,-0.4192529545574608,0.009058013985632432,6.424634480059735,6.195271464420632,1.4908631773807297,0.0,-5.015580996793793,-0.06687637150005589,13.82110022917034,-3.7316152740838975,5.089299809825458,0.0,815.5604591590709,877.6878851377855,861.7119582310157,816.2114229597363
87,7.0,-9.106298850941059,0.6000000000000002,-0.7937726654880575,0.0061278787165423045,7.227249617927977,6.080299775474163,2.0288585519307585,0.0,-7.446323958195639,0.0008560471809912901,12.729948094438129,-4.603413123154126,6.209509960168391,0.0,813.3658929456701,878.7818406606605,862.1409597786552,814.8980838081841
88,7.0,-6.887598401543369,0.6600000000000003,-1.3011627120391398,0.017201876798219946,7.9276206522246175,5.873893433684822,2.5462731113106223,0.0,-9.338729420051694,0.4502139337143344,10.493134673487837,-5.3147787312742825,7.080408012784819,0.0,815.2381125794531,877.0960858703198,861.3733008343959,816.8843501985572
